,momentum,volatility,strength,breadth,safe_haven,put_call
2014-01-23,356.8458984375002,15.579999923706055,1.0,1.2557595801203105,,
2014-01-24,276.0663945312499,15.829999923706055,1.0,-4.427105798083386,,
2014-01-27,144.7020898437504,18.670000076293945,0.5,-10.531268380250047,,
2014-01-28,134.01599218750016,17.719999313354492,0.5,-8.980128674750038,,
2014-01-29,126.31399218749993,18.040000915527344,0.5,-5.529196188431847,,
2014-01-30,78.26418749999993,17.25,0.5,-8.887524154171512,,
2014-01-31,92.00119140624975,16.81999969482422,1.0,-3.9988833988675974,,
2014-02-03,2.3269960937495853,18.270000457763672,0.5,-9.453631871800765,,
2014-02-04,-0.6441054687502401,18.690000534057617,1.0,-6.280244258746078,,
2014-02-05,18.499496093750167,18.93000030517578,1.0,-3.5020180298831525,,
2014-02-06,29.532199218750065,18.940000534057617,1.0,-2.8652874789953064,,
2014-02-07,53.410187499999665,18.549999237060547,1.0,1.292037517185661,,
2014-02-10,39.570585937500255,19.049999237060547,1.0,1.238939786788268,,
2014-02-11,44.47178515625001,18.6299991607666,1.0,1.0136780073722191,,
2014-02-12,61.624789062499985,17.43000030517578,1.0,1.1930092787590885,,
2014-02-13,-24.38471484374986,17.799999237060547,0.5,-5.205719681015295,,
2014-02-14,20.07288281250021,16.65999984741211,0.5,-1.3501342844670572,,
2014-02-17,,15.829999923706055,0.5,1.622617403617864,,
2014-02-18,95.74448046875023,15.40999984741211,0.5,4.782141512050982,,
2014-02-19,116.23518359374975,15.069999694824219,0.5,5.367206691678077,,
2014-02-20,49.52177734374982,15.15999984741211,1.0,-0.3359217977179404,,
2014-02-21,107.48977734374967,14.039999961853027,1.0,4.088791256412597,,
2014-02-24,131.0712773437499,14.359999656677246,0.6666666666666666,4.799920118883035,,
2014-02-25,138.6881874999999,13.949999809265137,0.75,5.381752824540666,,
2014-02-26,171.30178906249967,13.960000038146973,0.8,6.221434129169636,,
2014-02-28,203.04857812499995,14.180000305175781,0.8333333333333334,6.362991560229702,,
2014-03-03,140.0765781250002,15.279999732971191,0.8,1.5697203674606623,,
2014-03-04,208.47297656249975,14.390000343322754,1.0,6.738862118831454,,
2014-03-05,231.8158828124997,13.84000015258789,1.0,8.786341733589373,,
2014-03-06,296.8810820312501,14.479999542236328,1.0,12.279734145664035,,
2014-03-07,414.5738828125004,16.719999313354492,1.0,12.956146119179667,,
2014-03-10,415.6075820312499,17.780000686645508,1.0,12.055028642965182,,
2014-03-11,381.74708593749983,17.329999923706055,1.0,7.681387071516964,,
2014-03-12,379.35548828124956,17.040000915527344,0.5,6.28477124033206,,
2014-03-13,349.0540820312499,16.81999969482422,1.0,5.142085560271685,,
2014-03-14,355.29457812500004,16.450000762939453,1.0,5.298070003858651,,
2014-03-18,362.9162851562496,17.1299991607666,1.0,6.88023909406617,,
2014-03-19,364.92939062500045,16.8799991607666,1.0,6.356559258781411,,
2014-03-20,318.91968359375005,16.90999984741211,0.5,2.6553666662756976,,
2014-03-21,323.79857812499995,16.18000030517578,1.0,4.354390908771026,,
2014-03-24,408.23198437500014,16.540000915527344,1.0,6.108138016267205,,
2014-03-25,408.9595859375004,16.920000076293945,1.0,6.633931104218623,,
2014-03-26,416.72268749999967,17.770000457763672,1.0,4.336852721633417,,
2014-03-27,452.0355859375004,18.3700008392334,1.0,7.002879499518252,,
2014-03-28,499.73628906249996,18.6299991607666,1.0,10.275083226878571,,
2014-03-31,501.5425820312503,21.6200008392334,1.0,12.04324991290065,,
2014-04-01,511.6145937499996,20.690000534057617,1.0,8.39902265600962,,
2014-04-02,536.1521953125002,21.209999084472656,1.0,8.871927627644235,,
2014-04-03,512.4792890625004,22.110000610351562,1.0,6.8952135135271,,
2014-04-04,463.0568867187503,22.690000534057617,1.0,4.186992874703989,,
2014-04-07,456.4365937499997,24.950000762939453,1.0,2.3348123520305357,,
2014-04-09,550.4949843750001,26.90999984741211,1.0,6.637573742570441,,
2014-04-10,543.5818906249997,28.719999313354492,1.0,4.703469425739451,,
2014-04-11,516.5205937500004,29.190000534057617,1.0,2.7573840756050045,,
2014-04-15,466.88328515625017,31.8799991607666,1.0,-1.0166857563231806,,
2014-04-16,403.74019531249996,31.15999984741211,1.0,-4.104561073355331,,
2014-04-17,501.7726953125002,30.850000381469727,1.0,3.1871773036183706,,
2014-04-21,534.2510976562498,34.38999938964844,1.0,6.244054157505942,,
2014-04-22,526.3300937499998,33.349998474121094,1.0,4.199680674323043,,
2014-04-23,545.7658007812497,31.1299991607666,1.0,3.7997387335370347,,
2014-04-24,,,1.0,3.10887714562121,,
2014-04-25,481.82079687500027,30.68000030517578,1.0,0.3618085736900792,,
2014-04-28,455.74559765624963,31.389999389648438,1.0,-0.4312475306172085,,
2014-04-29,405.6631992187504,31.049999237060547,1.0,-4.35283888868681,,
2014-04-30,382.86430078124977,30.59000015258789,1.0,-5.743231818016481,,
2014-05-02,377.1326054687497,33.060001373291016,1.0,-4.699007851104393,,
2014-05-05,377.40289843749997,34.189998626708984,1.0,-2.026460969085411,,
2014-05-06,388.78940624999996,33.27000045776367,1.0,-1.8398317019789725,,
2014-05-07,321.62780859375016,33.61000061035156,1.0,-4.959862301619161,,
2014-05-08,325.41650000000027,34.29999923706055,1.0,-2.9671600649611305,,
2014-05-09,519.5094101562499,37.709999084472656,1.0,3.754141765031806,,
2014-05-12,669.2388046875003,37.099998474121094,1.0,6.344297807753297,,
2014-05-13,757.3264062500002,32.04999923706055,1.0,10.645334569979974,,
2014-05-14,750.4816054687499,32.41999816894531,1.0,9.800728284529068,,
2014-05-15,757.6175078124998,36.77000045776367,1.0,6.564232232796509,,
2014-05-16,829.3416054687495,24.290000915527344,1.0,6.825280917742599,,
2014-05-19,880.9090117187498,20.6299991607666,1.0,7.038866205425763,,
2014-05-20,883.28560546875,19.229999542236328,0.9,7.213617804439261,,
2014-05-21,850.80670703125,17.90999984741211,1.0,4.8111418399957575,,
2014-05-22,864.0123085937503,17.84000015258789,1.0,5.0272978690874375,,
2014-05-23,944.2249023437498,17.700000762939453,1.0,8.295061892889724,,
2014-05-26,926.8142109375003,19.84000015258789,1.0,4.605050639637044,,
2014-05-27,876.84720703125,19.100000381469727,1.0,3.0404959778848535,,
2014-05-28,878.8431093749996,17.559999465942383,1.0,3.2149512546330623,,
2014-05-29,774.9503085937504,16.690000534057617,1.0,-0.6423126098456788,,
2014-05-30,759.3746015625002,16.34000015258789,1.0,0.5653805919444453,,
2014-06-02,881.9472070312504,16.5,1.0,3.7353113934090936,,
2014-06-03,924.4433046875001,15.800000190734863,1.0,5.60161841278926,,
2014-06-04,900.0820078124998,15.569999694824219,1.0,4.2195059741003025,,
2014-06-05,960.8741054687498,15.449999809265137,1.0,7.452323069718432,,
2014-06-06,1058.9155117187502,15.979999542236328,1.0,11.188264329769629,,
2014-06-09,1118.6217070312496,17.100000381469727,1.0,11.699488997084242,,
2014-06-10,1108.7851132812502,16.65999984741211,1.0,9.57230917943256,,
2014-06-11,1067.5081093749995,17.059999465942383,1.0,5.650071146808456,,
2014-06-12,1079.2875156250002,16.899999618530273,1.0,7.895512756479647,,
2014-06-13,961.2301093750002,17.760000228881836,1.0,0.6417831643924337,,
2014-06-16,943.3226171875003,17.979999542236328,1.0,0.34327713450290004,,
2014-06-17,1031.0822070312497,17.700000762939453,1.0,4.099044928229648,,
2014-06-18,947.5798046874997,18.579999923706055,1.0,-0.6462359678121095,,
2014-06-19,919.6506015625,18.739999771118164,1.0,-1.61964761002809,,
2014-06-20,879.6561992187499,18.850000381469727,1.0,-4.9615298627502575,,
2014-06-23,850.8469023437501,18.959999084472656,1.0,-2.6048880695229366,,
2014-06-24,926.167796875,19.190000534057617,1.0,1.5050915794812363,,
2014-06-25,904.4008007812499,18.309999465942383,1.0,2.140529474121012,,
2014-06-26,817.7385937500003,17.700000762939453,1.0,0.296796842462645,,
2014-06-27,823.4618046875003,17.6299991607666,1.0,0.9701065074694373,,
2014-06-30,915.3972968750004,17.8700008392334,1.0,6.975541687929543,,
2014-07-01,927.8169921874996,17.65999984741211,1.0,7.161806835578718,,
2014-07-02,1006.6966992187499,17.56999969482422,1.0,12.768751047291682,,
2014-07-03,985.1386015625003,17.809999465942383,1.0,8.265341765965918,,
2014-07-04,1010.2548945312501,18.15999984741211,1.0,8.217097808517568,,
2014-07-07,1033.9395000000004,19.40999984741211,1.0,7.4503527524234645,,
2014-07-08,858.7733906249996,19.18000030517578,1.0,-0.8133477480171706,,
2014-07-09,809.5823945312504,18.190000534057617,1.0,-2.8472845211049593,,
2014-07-10,781.3219960937504,15.970000267028809,1.0,-2.6932327899949664,,
2014-07-11,662.7932929687504,15.720000267028809,1.0,-5.2944631918140646,,
2014-07-14,647.1066992187498,15.5600004196167,0.5,-6.150015338756962,,
2014-07-15,708.74030078125,14.770000457763672,0.5,-0.6681943680738741,,
2014-07-16,794.8667031249997,14.729999542236328,1.0,5.635113698848652,,
2014-07-17,799.9753945312495,14.970000267028809,1.0,7.519638480876171,,
2014-07-18,812.0487031250004,15.100000381469727,1.0,6.516067847989594,,
2014-07-21,821.44259375,14.899999618530273,1.0,5.331328239264212,,
2014-07-22,893.5008945312502,14.640000343322754,1.0,6.543814013943447,,
2014-07-23,909.12799609375,14.6899995803833,1.0,5.717666011408274,,
2014-07-24,931.7648945312503,14.720000267028809,1.0,6.859908554788588,,
2014-07-25,879.8017890624997,14.220000267028809,1.0,4.521743363008843,,
2014-07-28,826.7737890625003,14.319999694824219,1.0,1.1541536606435967,,
2014-07-30,857.9074960937496,13.890000343322754,1.0,3.85339844961749,,
2014-07-31,776.1710000000003,13.819999694824219,1.0,-0.847219450312966,,
2014-08-01,645.7372929687499,15.220000267028809,1.0,-4.329543186619702,,
2014-08-04,714.3278984375002,14.819999694824219,1.0,1.5485555745838837,,
2014-08-05,764.2174023437501,13.949999809265137,1.0,5.448818197386816,,
2014-08-06,676.9306054687504,14.300000190734863,1.0,2.2763057978619385,,
2014-08-07,641.6528007812503,14.140000343322754,1.0,2.9533411073415867,,
2014-08-08,548.4186054687498,14.619999885559082,0.5,-1.9472663667205232,,
2014-08-11,592.8185937500002,14.0,1.0,1.4976911545013925,,
2014-08-12,680.2810039062497,13.470000267028809,1.0,6.31629276277387,,
2014-08-13,679.1550039062504,13.760000228881836,1.0,5.167875896814984,,
2014-08-14,717.47739453125,13.220000267028809,1.0,7.137353006484988,,
2014-08-18,785.4608007812503,13.5,1.0,10.566925187124083,,
2014-08-19,794.0324023437497,13.90999984741211,1.0,11.918393334919706,,
2014-08-20,757.50180859375,13.65999984741211,1.0,9.02414000129794,,
2014-08-21,758.1821015625001,13.729999542236328,1.0,8.110660001061952,,
2014-08-22,765.3633984375001,13.619999885559082,1.0,8.999630909959778,,
2014-08-25,744.2294101562502,13.789999961853027,1.0,6.817879835421636,,
2014-08-26,728.6636054687497,13.899999618530273,1.0,5.396447138072247,,
2014-08-27,745.2066132812497,13.0600004196167,1.0,6.233456749331839,,
2014-08-28,749.1157070312502,13.069999694824219,1.0,4.7364646130896855,,
2014-09-01,807.7330039062499,13.529999732971191,1.0,10.057107410709746,,
2014-09-02,848.0186132812496,13.449999809265137,1.0,11.137633336035247,,
2014-09-03,864.5625039062497,13.390000343322754,1.0,10.930790911301566,,
2014-09-04,831.3606015625,13.079999923706055,1.0,8.761556200155825,,
2014-09-05,807.3373046875004,12.9399995803833,1.0,7.168545981945674,,
2014-09-08,879.3795117187501,12.789999961853027,1.0,12.410628530682828,,
2014-09-09,843.8354023437496,12.760000228881836,1.0,9.426877888740494,,
2014-09-10,771.4417031249995,12.930000305175781,1.0,4.076536454424036,,
2014-09-11,750.5693984375002,12.520000457763672,1.0,3.517166189983302,,
2014-09-12,757.823203125,12.369999885559082,1.0,3.9685905190772477,,
2014-09-15,682.0824023437499,13.260000228881836,1.0,-1.8438804843913468,,
2014-09-16,561.6543046875004,13.279999732971191,1.0,-7.3268113054111055,,
2014-09-17,592.3952031250001,12.949999809265137,1.0,-3.4492092498818114,,
2014-09-18,718.7608046875002,12.329999923706055,1.0,4.450646977369432,,
2014-09-19,712.62259765625,11.890000343322754,1.0,5.459620254211354,,
2014-09-22,724.49420703125,11.569999694824219,1.0,4.466962026172926,,
2014-09-23,583.4686093749997,12.40999984741211,1.0,-1.7997583422221557,,
2014-09-24,556.2451093749996,12.539999961853027,1.0,-1.8361659163635822,,
2014-09-25,455.06850390625004,13.300000190734863,1.0,-6.593226658842934,,
2014-09-26,501.0357031249996,12.930000305175781,1.0,-2.12173090268967,,
2014-09-29,480.2255078124999,13.390000343322754,1.0,-2.463234374927912,,
2014-09-30,475.54101171875027,13.149999618530273,1.0,-1.6517372158501094,,
2014-10-01,446.29381250000006,13.0,1.0,-3.5332395402409995,,
2014-10-07,343.9583124999999,14.460000038146973,1.0,-8.709014169288094,,
2014-10-08,325.2854023437503,14.109999656677246,0.5,-5.30737522941753,,
2014-10-09,433.47101171874965,13.15999984741211,1.0,0.021238448658387858,,
2014-10-10,323.8806015624996,14.329999923706055,1.0,-5.073532178370413,,
2014-10-13,338.66120703125034,14.5,1.0,-3.060162691393973,,
2014-10-14,309.0596054687503,14.59000015258789,1.0,-3.594678565685978,,
2014-10-15,,,1.0,-2.9411006446521637,,
2014-10-16,185.64380078125032,16.43000030517578,0.5,-9.31544598198814,,
2014-10-17,209.27739843749987,16.399999618530273,1.0,-4.167183076172111,,
2014-10-20,300.15230468749996,14.1899995803833,1.0,2.7723047558591865,,
2014-10-21,338.94520312500026,13.329999923706055,1.0,5.540976618430245,,
2014-10-22,396.53030468749967,13.029999732971191,1.0,8.897162687806565,,
2014-10-27,382.6321953124998,13.520000457763672,1.0,9.097678562750826,,
2014-10-28,408.85249609375023,13.319999694824219,1.0,7.443555187705219,,
2014-10-29,461.5017929687501,13.010000228881836,1.0,10.453817880849726,,
2014-10-30,529.6245898437501,13.270000457763672,1.0,12.553123720695234,,
2014-10-31,670.3089882812501,13.300000190734863,1.0,17.543464862387015,,
2014-11-03,659.7559804687498,13.739999771118164,1.0,12.89919852377119,,
2014-11-05,660.9209960937496,13.760000228881836,1.0,10.553889701267336,,
2014-11-07,646.4963906249995,14.109999656677246,1.0,7.907727937400546,,
2014-11-10,640.5507890625004,13.930000305175781,1.0,6.106322857873173,,
2014-11-11,645.6447773437503,14.800000190734863,1.0,6.4506277928053235,,
2014-11-12,652.9501914062503,14.4399995803833,1.0,5.641422739567991,,
2014-11-13,613.8575976562497,13.800000190734863,1.0,4.252073150555629,,
2014-11-14,632.0679765625,13.970000267028809,1.0,5.660787123181879,,
2014-11-17,660.3419843749998,14.40999984741211,1.0,6.449734918966993,,
2014-11-18,644.1991718749996,14.069999694824219,1.0,5.277055842791175,,
2014-11-19,590.4101874999997,14.350000381469727,1.0,1.044863871374595,,
2014-11-20,599.6655703124998,14.170000076293945,1.0,1.2185249856701232,,
2014-11-21,664.2811914062504,13.850000381469727,1.0,3.9060658973664664,,
2014-11-24,706.4647695312497,13.020000457763672,1.0,4.286781188754381,,
2014-11-25,629.8175898437503,13.529999732971191,1.0,1.3255482453444922,,
2014-11-26,632.8659804687504,12.989999771118164,1.0,0.7209031098273113,,
2014-11-27,641.3857734374997,12.739999771118164,1.0,1.498920726222346,,
2014-11-28,724.9407773437497,12.899999618530273,1.0,3.7718442305455575,,
2014-12-01,683.0807656249999,13.199999809265137,1.0,1.2678725522645455,,
2014-12-02,642.5553671875005,12.399999618530273,1.0,1.400986633670992,,
2014-12-03,645.7483593750003,12.369999885559082,1.0,3.3280799730035397,,
2014-12-04,662.62035546875,12.449999809265137,1.0,1.9957017960938044,,
2014-12-05,626.0985703124998,11.949999809265137,1.0,-2.00351671228689,,
2014-12-08,516.3823671874998,12.210000038146973,1.0,-5.639240946416549,,
2014-12-09,411.00696093749957,12.5,0.5,-10.43210622888627,,
2014-12-10,418.43875390625,12.239999771118164,0.5,-6.717177823634218,,
2014-12-11,348.56355078125034,12.770000457763672,1.0,-8.768600037518908,,
2014-12-12,273.7627734375001,13.75,1.0,-8.992490939788198,,
2014-12-15,264.1731757812504,14.020000457763672,1.0,-8.81203804164489,,
2014-12-16,108.8696640625003,16.309999465942383,0.5,-13.391667488618548,,
2014-12-17,68.08217187500031,16.93000030517578,0.5,-13.138637036142448,,
2014-12-18,193.32257421874965,14.600000381469727,0.5,-4.204339393207452,,
2014-12-19,254.62056250000023,14.510000228881836,0.5,-0.8944595035333678,,
2014-12-22,347.1651679687502,14.210000038146973,1.0,5.449987678927248,,
2014-12-23,284.29756640624964,15.300000190734863,1.0,2.2772626463950187,,
2014-12-24,187.0584648437498,15.069999694824219,0.5,-3.591330562040443,,
2014-12-26,208.51856250000037,14.649999618530273,0.5,-0.39290682348763306,,
2014-12-29,248.47337499999958,14.579999923706055,0.5,4.769439871691939,,
2014-12-30,244.52917187500043,14.859999656677246,1.0,6.084087167747952,,
2014-12-31,272.66456640624983,15.119999885559082,1.0,8.97788950088469,,
2015-01-01,,15.029999732971191,1.0,7.709182318905655,,
2015-01-02,378.8925664062499,13.800000190734863,1.0,10.67114917001372,,
2015-01-05,355.3695585937503,14.149999618530273,1.0,9.821849320920316,,
2015-01-06,99.24606640625007,17.420000076293945,1.0,0.3996948989347986,,
2015-01-07,69.24966406250041,18.139999389648438,1.0,0.6906594627648354,,
2015-01-08,196.76317968750027,16.469999313354492,1.0,7.110539560443961,,
2015-01-09,241.46517187500012,15.960000038146973,1.0,6.3631687312723315,,
2015-01-12,275.1823710937497,16.110000610351562,1.0,4.478956234677361,,
2015-01-13,246.90595703125018,16.479999542236328,1.0,3.300964192008749,,
2015-01-14,220.8477734375001,17.25,1.0,1.9735161570980664,,
2015-01-15,431.79235546875043,16.15999984741211,1.0,7.069240492171148,,
2015-01-16,444.3169726562501,17.270000457763672,1.0,7.965742220867304,,
2015-01-19,473.49176171875024,17.649999618530273,1.0,8.517425453436884,,
2015-01-20,609.3683789062497,17.270000457763672,1.0,12.059711734630183,,
2015-01-21,633.1095703125002,17.709999084472656,1.0,10.230673237424694,,
2015-01-22,654.5519570312499,18.56999969482422,1.0,10.552369012438387,,
2015-01-23,718.2795781249997,17.889999389648438,1.0,11.906483737449589,,
2015-01-27,782.8911679687499,18.09000015258789,1.0,11.559850330640574,,
2015-01-28,776.5001757812497,19.770000457763672,1.0,10.548968452342287,,
2015-01-29,804.2423828125002,19.43000030517578,1.0,10.085519642825506,,
2015-01-30,651.7955625000004,20.170000076293945,1.0,2.7972433441299547,,
2015-02-02,632.0591601562501,20.40999984741211,1.0,1.9250172815608715,,
2015-02-03,583.5221757812496,19.809999465942383,1.0,0.12046868491343922,,
2015-02-04,543.527765625,20.049999237060547,1.0,-0.9923438032526414,,
2015-02-05,524.1577656250001,20.6200008392334,1.0,-2.811917657206708,,
2015-02-06,466.2085781250007,20.690000534057617,1.0,-7.391568992260037,,
2015-02-09,325.62878515625016,22.020000457763672,1.0,-10.774920084576397,,
2015-02-10,358.07498046874935,21.190000534057617,1.0,-6.997661887380686,,
2015-02-11,411.7271640625004,20.5,1.0,-0.2708142714932844,,
2015-02-12,487.6533789062505,20.15999984741211,1.0,3.0511519596873153,,
2015-02-13,573.1319726562506,20.100000381469727,1.0,7.587306148835078,,
2015-02-16,567.8831835937508,20.829999923706055,1.0,5.844159576319608,,
2015-02-18,617.8743867187495,20.90999984741211,1.0,8.4179487442615,,
2015-02-19,633.4605820312499,20.399999618530273,1.0,8.34195806348668,,
2015-02-20,562.0991914062506,21.270000457763672,1.0,2.8252384155800074,,
2015-02-23,475.2265742187501,21.6299991607666,1.0,-3.1429867508890887,,
2015-02-24,474.19558984375,21.549999237060547,1.0,-0.935170978000162,,
2015-02-25,471.5415820312501,20.780000686645508,1.0,-3.4924126183637707,,
2015-02-26,381.66439453124985,20.579999923706055,0.5,-9.402883051388544,,
2015-02-27,534.8375976562493,19.56999969482422,1.0,-0.7841770420451664,,
2015-03-02,638.3363867187509,15.850000381469727,1.0,2.994764238326684,,
2015-03-03,668.9951875000006,15.489999771118164,1.0,5.722988922267289,,
2015-03-04,587.3199765624995,15.199999809265137,1.0,0.3188091182186876,,
2015-03-05,594.1679843750007,14.4399995803833,1.0,0.26084382399710804,,
2015-03-09,406.35198437500003,15.8100004196167,1.0,-5.968400507638734,,
2015-03-10,355.4437890624995,15.529999732971191,1.0,-7.792327688068056,,
2015-03-11,337.37937890624926,15.130000114440918,0.5,-8.193722653873865,,
2015-03-12,407.44278515625047,14.75,0.5,-2.3403185349877034,,
2015-03-13,274.67518359375026,14.970000267028809,0.5,-7.7329878922626705,,
2015-03-16,255.92717187500057,15.180000305175781,1.0,-7.7815355482149124,,
2015-03-17,341.0577890625009,15.130000114440918,1.0,-0.18489272126674142,,
2015-03-18,298.86597265624914,15.510000228881836,1.0,-1.2421849537636982,,
2015-03-19,243.92996875000063,15.199999809265137,1.0,-3.1981513258066636,,
2015-03-20,176.8363671874995,14.260000228881836,0.5,-6.9803056302054545,,
2015-03-23,153.1819648437504,14.270000457763672,0.0,-7.165704606531735,,
2015-03-24,141.57376953124913,13.670000076293945,0.0,-6.590121950798692,,
2015-03-25,126.02098046874926,13.140000343322754,0.5,-5.02828159610802,,
2015-03-26,-65.02963671874932,15.15999984741211,0.0,-8.841321305906563,,
2015-03-27,-69.04764062499999,14.5,0.0,-8.32471743210537,,
2015-03-30,77.71737500000017,14.260000228881836,0.0,-0.6293142626316618,,
2015-03-31,73.40757031249996,14.489999771118164,1.0,-1.6058025785168148,,
2015-04-01,164.93917187499937,13.670000076293945,1.0,3.4134342539407907,,
2015-04-06,234.4807578125001,14.569999694824219,1.0,5.701900753224285,,
2015-04-07,229.73817187500026,14.25,1.0,7.028827889001689,,
2015-04-08,278.1427539062497,14.350000381469727,1.0,8.29631372736502,,
2015-04-09,335.1105703124995,14.420000076293945,1.0,8.606074867844107,,
2015-04-10,330.6683789062499,14.260000228881836,1.0,8.314061255508815,,
2015-04-13,377.31796874999964,14.489999771118164,1.0,9.347868299961759,,
2015-04-15,,14.619999885559082,1.0,2.193710427241434,,
2015-04-16,244.0829609374996,14.949999809265137,1.0,-0.7506005595297378,,
2015-04-17,138.09916406249977,15.039999961853027,0.5,-5.705036821433425,,
2015-04-20,-24.56682421874939,16.299999237060547,0.5,-11.21321194480917,,
2015-04-21,-99.19683203124987,17.030000686645508,0.5,-12.08353704575296,,
2015-04-22,-50.999839843749214,17.209999084472656,0.5,-7.341075764706964,,
2015-04-23,-86.70702734374936,18.5,0.5,-5.642698352942061,,
2015-04-24,-183.12483203124975,19.110000610351562,0.5,-8.980389561498052,,
2015-04-27,-277.37342578125026,18.739999771118164,0.5,-13.52940964122568,,
2015-04-28,-209.87281640625042,17.40999984741211,1.0,-9.61497152463919,,
2015-04-29,-259.40282421875054,17.239999771118164,0.5,-10.048613065613882,,
2015-04-30,-320.0696250000001,17.229999542236328,1.0,-11.13068341732045,,
2015-05-04,-172.85303125000064,17.309999465942383,1.0,-1.83419552326218,,
2015-05-05,-182.63462109374996,17.360000610351562,1.0,-2.2279781553963294,,
2015-05-06,-411.27682421875033,19.670000076293945,0.0,-9.822891218051547,,
2015-05-07,-451.21461718749924,19.649999618530273,0.0,-9.855092814769447,,
2015-05-08,-317.82282031249997,19.110000610351562,1.0,-3.6996213939022713,,
2015-05-11,-185.3212187499994,18.6299991607666,0.5,3.882127950443601,,
2015-05-12,-382.0590234374995,20.549999237060547,0.5,-3.732804404182513,,
2015-05-13,-272.8494218750002,20.690000534057617,1.0,1.6731600329415837,,
2015-05-14,-283.1866250000003,20.700000762939453,1.0,3.550767299679479,,
2015-05-15,-244.44000781249997,19.81999969482422,0.75,5.814264154283212,,
2015-05-18,-133.3744296874993,17.899999618530273,1.0,10.757125217140812,,
2015-05-19,-141.39842968750054,18.270000457763672,0.5,9.164920632206119,,
2015-05-20,-84.11842187500042,17.719999313354492,1.0,8.953116880895914,,
2015-05-21,-86.87362500000017,17.40999984741211,1.0,8.59800472073302,,
2015-05-22,-49.47582812499968,16.950000762939453,1.0,8.852912953327015,,
2015-05-25,-137.6920234374993,16.93000030517578,1.0,3.6069287799948273,,
2015-05-26,-167.9000078124991,17.06999969482422,0.6666666666666666,2.5874871836321307,,
2015-05-27,-172.26840624999932,17.280000686645508,1.0,2.4806713320626526,,
2015-05-28,-187.20481250000012,17.1299991607666,1.0,-1.0612689101305592,,
2015-05-29,-72.20482812500086,16.65999984741211,1.0,4.222598164438637,,
2015-06-01,-71.6808281249996,16.90999984741211,1.0,4.000307589086157,,
2015-06-02,-266.81782812500023,16.81999969482422,0.0,-3.636111972565877,,
2015-06-03,-365.44272656249996,17.510000228881836,0.0,-6.247727977553901,,
2015-06-04,-366.98451953125004,18.1200008392334,0.2,-4.7481410725441,,
2015-06-05,-379.14582812499975,18.09000015258789,0.6666666666666666,-4.612115422990627,,
2015-06-08,-445.60211718749997,18.889999389648438,0.0,-8.864458073355971,,
2015-06-09,-463.3337148437495,18.010000228881836,0.5,-8.343647514563976,,
2015-06-10,-357.9778203125006,17.079999923706055,0.5,-1.008438875552339,,
2015-06-11,-512.2855156250007,17.809999465942383,0.16666666666666666,-7.370540898179191,,
2015-06-12,-490.29251171874967,17.479999542236328,0.14285714285714285,-7.121351643964792,,
2015-06-15,-455.89771093749914,17.520000457763672,0.25,-5.462924072334829,,
2015-06-16,-420.15060546875065,17.170000076293945,0.0,-1.1969378773648576,,
2015-06-17,-373.78780078125055,16.729999542236328,1.0,2.1115962821560275,,
2015-06-18,-289.7911054687502,16.020000457763672,1.0,7.364033321764026,,
2015-06-19,-239.4478125000005,15.09000015258789,1.0,9.661481808716022,,
2015-06-22,-112.36639843749981,15.489999771118164,1.0,13.359394207131292,,
2015-06-23,-86.42780078124997,15.039999961853027,1.0,13.11223162401651,,
2015-06-24,-109.77639453125084,15.920000076293945,0.5,6.728189510558959,,
2015-06-25,-74.53560546875087,15.930000305175781,1.0,6.595791417730057,,
2015-06-26,-92.68319140624953,15.760000228881836,1.0,6.851102069051866,,
2015-06-29,-155.33761328125001,17.299999237060547,0.4,1.6054471474060688,,
2015-06-30,-106.05000390624991,16.93000030517578,0.5,3.495365847877694,,
2015-07-01,-23.731796874999418,15.850000381469727,1.0,8.314390239172662,,
2015-07-02,-33.834812499999316,15.5600004196167,0.75,6.439046559323085,,
2015-07-03,4.256382812500306,16.309999465942383,0.6666666666666666,7.268310821264342,,
2015-07-06,39.31517968750086,16.020000457763672,0.5714285714285714,8.49225430830719,,
2015-07-07,26.139796875000684,16.309999465942383,0.8333333333333334,6.58457170679679,,
2015-07-08,-121.35100000000057,17.790000915527344,0.25,-1.5217140580753585,,
2015-07-09,-155.4521953125004,17.440000534057617,0.25,-3.245038774788931,,
2015-07-10,-125.31779296874993,17.06999969482422,0.75,-0.10957717937275976,,
2015-07-13,-29.077609374999156,16.270000457763672,0.6666666666666666,7.001255035058655,,
2015-07-14,-36.38439062500038,16.010000228881836,0.5,5.9101177559570806,,
2015-07-15,31.401406249999127,15.569999694824219,0.7142857142857143,9.562823618510341,,
2015-07-16,113.37100781250047,14.779999732971191,1.0,12.18776477878119,,
2015-07-17,112.68721874999937,14.800000190734863,0.8333333333333334,12.153625728093699,,
2015-07-20,103.68060156250067,14.960000038146973,0.8,9.216602868440297,,
2015-07-21,29.39820312499978,15.100000381469727,0.4,2.449947801451148,,
2015-07-22,132.4904062500009,15.130000114440918,1.0,6.368139110278214,,
2015-07-23,88.47741406249952,15.520000457763672,0.6666666666666666,3.3921138175003556,,
2015-07-24,21.61981249999917,15.460000038146973,0.6666666666666666,0.5935476688639254,,
2015-07-27,-135.9819921875005,16.3700008392334,0.2,-4.968915543656792,,
2015-07-28,-156.58678906249952,15.920000076293945,0.2,-5.156385444810103,,
