,momentum,volatility,strength,breadth,safe_haven,put_call,composite,zone
2026-04-20,11.553784860557768,12.35059760956176,42.62948207171315,92.43027888446214,89.64143426294821,18.725099601593627,44.55511288180611,Fear
2026-04-21,12.749003984063744,17.529880478087648,42.23107569721115,94.82071713147411,88.44621513944223,1.9920318725099548,42.961487383798136,Fear
2026-04-22,11.553784860557768,13.944223107569726,39.04382470119522,82.86852589641434,97.60956175298804,35.85657370517929,46.81274900398407,Neutral
2026-04-23,10.358565737051793,12.35059760956176,37.84860557768924,56.97211155378486,95.2191235059761,55.776892430278885,44.754316069057104,Fear
2026-04-24,7.968127490039841,9.163346613545826,11.952191235059761,31.47410358565737,97.21115537848605,80.4780876494024,39.70783532536521,Fear
2026-04-27,9.9601593625498,13.944223107569726,43.42629482071713,68.92430278884463,94.82071713147411,38.645418326693225,44.953519256308105,Fear
2026-04-28,9.56175298804781,16.733067729083658,38.24701195219124,55.37848605577689,86.05577689243027,62.94820717131474,44.820717131474105,Fear
2026-04-29,12.350597609561753,19.12350597609563,43.82470119521912,78.08764940239044,96.81274900398407,32.270916334661365,47.07835325365206,Neutral
2026-04-30,9.9601593625498,13.545816733067724,43.82470119521912,44.6215139442231,98.40637450199203,39.8406374501992,41.699867197875164,Fear
2026-05-04,12.749003984063744,15.537848605577693,43.82470119521912,66.93227091633466,96.81274900398407,77.68924302788845,52.257636122177956,Neutral
2026-05-05,11.553784860557768,18.725099601593627,43.82470119521912,50.59760956175299,95.2191235059761,44.62151394422311,44.09030544488712,Fear
2026-05-06,15.53784860557769,25.099601593625493,39.8406374501992,67.72908366533864,95.2191235059761,10.35856573705179,42.297476759628154,Fear
2026-05-07,15.936254980079681,25.099601593625493,39.8406374501992,57.76892430278885,94.02390438247012,26.294820717131472,43.16069057104914,Fear
2026-05-08,13.94422310756972,24.302788844621517,44.223107569721115,48.20717131474104,56.97211155378486,53.78486055776893,40.23904382470119,Fear
2026-05-11,9.163346613545817,13.147410358565736,39.8406374501992,27.490039840637447,62.54980079681275,87.25099601593625,39.907038512616204,Fear
2026-05-12,6.772908366533864,9.960159362549803,0.0,5.179282868525896,17.52988047808765,94.8207171314741,22.37715803452855,Extreme Fear
2026-05-13,7.171314741035857,9.960159362549803,10.756972111553784,7.569721115537849,25.89641434262948,51.79282868525896,18.857901726427624,Extreme Fear
2026-05-14,8.764940239043826,13.147410358565736,37.45019920318725,32.27091633466135,20.717131474103585,12.749003984063748,20.849933598937582,Extreme Fear
2026-05-15,8.764940239043826,11.952191235059757,45.41832669322709,25.49800796812749,21.91235059760956,37.45019920318725,25.166002656042494,Fear
2026-05-18,9.163346613545817,9.561752988047814,45.0199203187251,27.091633466135455,21.115537848605577,6.772908366533869,19.787516600265604,Extreme Fear
2026-05-19,9.163346613545817,12.35059760956176,44.6215139442231,33.067729083665334,20.717131474103585,45.019920318725106,27.49003984063745,Fear
2026-05-20,11.553784860557768,15.13944223107569,12.749003984063744,34.26294820717131,15.53784860557769,6.772908366533869,16.00265604249668,Extreme Fear
2026-05-21,11.952191235059761,19.12350597609563,45.0199203187251,34.26294820717131,19.12350597609562,38.24701195219124,27.954847277556443,Fear
2026-05-22,13.147410358565736,18.725099601593627,45.0199203187251,41.03585657370518,29.482071713147413,27.88844621513944,29.216467463479415,Fear
2026-05-25,19.12350597609562,24.302788844621517,44.6215139442231,71.31474103585657,68.92430278884463,5.976095617529879,39.04382470119523,Fear
2026-05-26,17.928286852589643,26.294820717131472,44.6215139442231,59.76095617529881,39.8406374501992,43.02788844621514,38.57901726427623,Fear
2026-05-27,18.326693227091635,27.88844621513944,44.223107569721115,75.2988047808765,42.23107569721115,35.85657370517929,40.637450199203194,Fear
2026-05-29,11.553784860557768,25.498007968127496,0.0,25.49800796812749,16.733067729083665,89.64143426294821,28.154050464807437,Fear
2026-06-01,8.366533864541832,24.701195219123505,0.0,9.56175298804781,17.52988047808765,94.42231075697211,25.763612217795487,Fear
2026-06-02,10.756972111553784,26.69322709163346,13.545816733067728,16.334661354581673,15.936254980079681,31.474103585657375,19.12350597609562,Extreme Fear
2026-06-03,9.163346613545817,24.701195219123505,12.749003984063744,13.545816733067728,19.12350597609562,36.65338645418327,19.322709163346612,Extreme Fear
2026-06-04,10.358565737051793,25.896414342629484,13.94422310756972,15.936254980079681,10.358565737051793,39.04382470119522,19.256308100929616,Extreme Fear
2026-06-05,9.56175298804781,25.896414342629484,12.749003984063744,17.928286852589643,8.764940239043826,72.90836653386455,24.63479415670651,Extreme Fear
2026-06-08,7.569721115537849,20.717131474103596,0.0,4.382470119521913,7.569721115537849,82.07171314741035,20.385126162018594,Extreme Fear
2026-06-09,8.764940239043826,26.294820717131472,14.741035856573706,16.733067729083665,10.756972111553784,56.17529880478088,22.24435590969455,Extreme Fear
2026-06-10,8.764940239043826,25.896414342629484,0.0,14.741035856573706,22.31075697211155,54.18326693227092,20.98273572377158,Extreme Fear
2026-06-11,8.764940239043826,25.896414342629484,0.0,11.155378486055776,19.52191235059761,41.83266932270916,17.86188579017264,Extreme Fear
2026-06-12,21.51394422310757,28.286852589641427,0.0,40.63745019920319,23.50597609561753,1.5936254980079667,19.256308100929612,Extreme Fear
2026-06-15,26.294820717131472,30.278884462151396,16.334661354581673,55.37848605577689,29.482071713147413,41.83266932270916,33.266932270916335,Fear
2026-06-16,27.490039840637447,38.24701195219124,45.41832669322709,66.93227091633466,37.84860557768924,23.505976095617527,39.9070385126162,Fear
2026-06-17,27.88844621513944,39.8406374501992,45.0199203187251,76.09561752988047,49.00398406374502,25.498007968127496,43.89110225763611,Fear
2026-06-18,28.68525896414343,42.62948207171314,44.6215139442231,83.26693227091634,47.410358565737056,23.505976095617527,45.0199203187251,Neutral
2026-06-19,27.88844621513944,39.8406374501992,0.0,68.12749003984064,38.24701195219124,60.55776892430279,39.11022576361221,Fear
2026-06-22,28.68525896414343,40.63745019920319,44.223107569721115,80.0796812749004,46.21513944223107,47.410358565737056,47.875166002656044,Neutral
2026-06-23,27.091633466135455,31.872509960159363,0.0,43.82470119521912,15.139442231075698,92.43027888446215,35.059760956175296,Fear
2026-06-24,29.08366533864542,35.85657370517929,35.85657370517929,54.581673306772906,27.88844621513944,11.155378486055781,32.40371845949536,Fear
2026-06-25,29.482071713147413,39.04382470119522,17.131474103585656,42.23107569721115,26.294820717131472,31.075697211155372,30.87649402390438,Fear
2026-06-29,28.68525896414343,33.86454183266933,44.223107569721115,37.45019920318725,41.03585657370518,70.5179282868526,42.62948207171315,Fear
2026-06-30,28.286852589641438,33.86454183266933,13.94422310756972,31.47410358565737,47.410358565737056,61.354581673306775,36.05577689243028,Fear
2026-07-01,30.677290836653388,37.84860557768924,15.139442231075698,47.01195219123506,55.37848605577689,18.725099601593627,34.13014608233732,Fear
2026-07-02,33.46613545816733,48.20717131474104,45.0199203187251,77.68924302788844,77.29083665338645,5.179282868525888,47.80876494023904,Neutral
2026-07-03,34.66135458167331,61.354581673306775,45.0199203187251,89.64143426294821,86.05577689243027,31.474103585657375,58.03452855245684,Greed
2026-07-06,40.23904382470119,60.95617529880478,45.0199203187251,87.64940239043824,92.03187250996015,2.390438247011957,54.7144754316069,Neutral
2026-07-07,39.8406374501992,66.53386454183267,45.0199203187251,82.07171314741036,94.82071713147411,35.85657370517929,60.69057104913679,Greed
2026-07-08,29.880478087649404,27.091633466135463,17.928286852589643,32.669322709163346,84.86055776892431,77.68924302788845,45.0199203187251,Neutral
2026-07-09,32.669322709163346,35.4581673306773,45.41832669322709,51.39442231075697,87.64940239043824,51.39442231075697,50.66401062416998,Neutral
2026-07-10,36.65338645418327,47.410358565737056,45.41832669322709,83.26693227091634,93.62549800796812,7.171314741035857,52.25763612217796,Neutral
2026-07-13,37.45019920318725,37.05179282868526,45.41832669322709,68.12749003984064,83.66533864541833,1.1952191235059786,45.48472775564409,Neutral
2026-07-14,34.66135458167331,31.075697211155372,39.04382470119522,50.199203187250994,60.55776892430279,39.8406374501992,42.56308100929615,Fear
2026-07-15,35.45816733067729,37.84860557768924,45.41832669322709,52.191235059760956,43.82470119521912,52.589641434262944,44.55511288180611,Fear
2026-07-16,35.85657370517929,41.035856573705175,45.0199203187251,58.964143426294825,43.02788844621514,48.20717131474104,45.35192563081009,Neutral
2026-07-17,43.82470119521912,39.44223107569721,44.6215139442231,82.47011952191235,58.16733067729084,1.5936254980079667,45.0199203187251,Neutral
2026-07-20,42.62948207171315,40.63745019920319,44.223107569721115,93.62549800796812,63.34661354581673,6.374501992031881,48.472775564409034,Neutral
2026-07-23,33.86454183266932,34.26294820717132,43.82470119521912,58.16733067729084,45.81673306772908,80.4780876494024,49.40239043824701,Neutral
2026-07-24,31.872509960159363,29.880478087649394,17.52988047808765,37.84860557768924,34.66135458167331,64.9402390438247,36.122177954847274,Fear
2026-07-27,37.84860557768924,45.019920318725106,43.82470119521912,78.08764940239044,54.581673306772906,27.091633466135463,47.74236387782205,Neutral
2026-07-28,37.84860557768924,46.21513944223108,35.45816733067729,86.05577689243027,61.75298804780876,44.62151394422311,51.992031872509955,Neutral
2026-07-29,47.01195219123506,56.57370517928287,43.82470119521912,94.42231075697211,72.50996015936255,14.741035856573703,54.84727755644091,Neutral
2026-07-30,49.00398406374502,53.386454183266935,43.42629482071713,92.03187250996015,66.13545816733067,8.366533864541836,52.05843293492696,Neutral
2026-08-03,75.69721115537848,60.95617529880478,42.62948207171315,100.0,76.49402390438247,2.7888446215139453,59.760956175298794,Greed
2026-08-04,68.12749003984064,52.191235059760956,16.733067729083665,86.85258964143426,72.50996015936255,44.62151394422311,56.83930942895086,Greed
2026-08-05,68.92430278884463,56.97211155378486,42.23107569721115,82.07171314741036,89.2430278884462,64.9402390438247,67.39707835325366,Greed
2026-08-06,70.1195219123506,54.18326693227092,41.832669322709165,46.21513944223107,83.66533864541833,37.05179282868526,55.5112881806109,Greed
2026-08-07,64.5418326693227,54.58167330677291,41.43426294820717,48.60557768924303,68.92430278884463,67.72908366533865,57.63612217795485,Greed
2026-08-10,68.52589641434263,49.800796812749006,41.03585657370518,48.60557768924303,70.1195219123506,47.01195219123506,54.183266932270925,Neutral
2026-08-11,60.55776892430279,63.745019920318725,40.63745019920319,23.50597609561753,72.50996015936255,71.31474103585657,55.3784860557769,Greed
2026-08-12,58.56573705179283,69.32270916334662,40.63745019920319,21.51394422310757,74.5019920318725,63.745019920318725,54.71447543160691,Neutral
2026-08-13,56.97211155378486,73.30677290836654,15.936254980079681,21.115537848605577,66.93227091633466,62.94820717131474,49.53519256308101,Neutral
